location,K001-1,K001-2,K001-3,K001-4,K002-1,K002-2,K002-3,K002-4,K003-1,K003-2,K003-3,K004-1,K004-2,K005-1,K005-2,K005-3,K005-4,K006-1,K006-2,K006-3,K006-4,K007-1,K007-2,K007-3,K007-4,K008-1,K008-2,K008-3,K008-4,K009-1,K009-2,K009-3,K009-4,K010-1,K010-2,K010-3,K010-4,K011-1,K011-2,K011-3,K011-4,K012-1,K012-2,K012-3,K012-4,K013-1,K013-2,K013-3,K013-4,K014-1,K014-2,K014-3,K014-4,K015-1,K015-2,K015-3,K015-4,001-1,001-2,001-3,001-4,002-1,002-2,002-3,002-4,003-1,003-2,003-3,004-1,004-2,005-1,005-2,005-3,005-4,006-1,006-2,006-3,006-4,007-1,007-2,007-3,007-4,008-1,008-2,008-3,008-4,009-1,009-2,009-3,009-4,010-1,010-2,010-3,010-4,011-1,011-2,011-3,011-4,012-1,012-2,012-3,012-4,013-1,013-2,013-3,013-4,014-1,014-2,014-3,014-4,015-1,015-2,015-3,015-4,016-1,016-2,016-3,016-4,017-1,017-2,018-1,018-2,018-3,019-1,019-2,019-3,019-4,020-1,020-2,020-3,020-4
K006-3,,,,,,,,,,,,,,,,,,-60.94778761061947,-66.22311111111111,-56.64660601819454,-62.385313531353134,-55.4228432563791,-71.33127317676143,-63.714418604651165,-63.33886010362694,-65.53225806451613,-67.01338432122371,-69.61664841182913,-69.17711771177117,-74.80322003577818,-72.09836065573771,-80.6842105263158,-78.04021937842779,-78.22857142857143,-77.43302752293577,-78.42141623488774,-53.76535541752933,-68.51035781544256,-37.81442760062729,-69.45727482678984,-61.480494766888675,-65.05108225108225,-55.544914134742406,-59.565947242206235,-68.24421052631578,-62.57363710333605,-68.42841765339074,-70.45231607629428,-69.90719257540603,-73.4618320610687,-82.14077669902913,-86.875,-71.50171428571429,-82.98367346938775,-79.25792811839324,-77.92165898617512,-77.08565737051792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
