location,K001-1,K001-2,K001-3,K001-4,K002-1,K002-2,K002-3,K002-4,K003-1,K003-2,K003-3,K004-1,K004-2,K005-1,K005-2,K005-3,K005-4,K006-1,K006-2,K006-3,K006-4,K007-1,K007-2,K007-3,K007-4,K008-1,K008-2,K008-3,K008-4,K009-1,K009-2,K009-3,K009-4,K010-1,K010-2,K010-3,K010-4,K011-1,K011-2,K011-3,K011-4,K012-1,K012-2,K012-3,K012-4,K013-1,K013-2,K013-3,K013-4,K014-1,K014-2,K014-3,K014-4,K015-1,K015-2,K015-3,K015-4,001-1,001-2,001-3,001-4,002-1,002-2,002-3,002-4,003-1,003-2,003-3,004-1,004-2,005-1,005-2,005-3,005-4,006-1,006-2,006-3,006-4,007-1,007-2,007-3,007-4,008-1,008-2,008-3,008-4,009-1,009-2,009-3,009-4,010-1,010-2,010-3,010-4,011-1,011-2,011-3,011-4,012-1,012-2,012-3,012-4,013-1,013-2,013-3,013-4,014-1,014-2,014-3,014-4,015-1,015-2,015-3,015-4,016-1,016-2,016-3,016-4,017-1,017-2,018-1,018-2,018-3,019-1,019-2,019-3,019-4,020-1,020-2,020-3,020-4
K006-1,,,,,,,,,,,,,,,,,,-54.511673151750976,-63.18989547038328,-65.97608503100089,-59.78645066273932,-57.932469304229194,-70.48257372654156,-66.25207468879668,-62.634835752482815,-69.90819672131147,-65.74814814814815,-72.7248062015504,-71.21226993865031,-73.8639455782313,-68.55948553054662,-77.51165980795611,-74.86620926243567,-78.33760683760684,-76.5,-81.26133333333334,-50.760099440646364,-67.97417355371901,-41.33577405857741,-72.08785529715762,-69.45454545454545,-75.0171875,-59.05396174863388,-62.12955779674166,-72.05035971223022,-62.15163607342378,-70.32860824742268,-69.082497212932,-70.52573018080668,-68.86194477791116,-77.24063116370809,,-74.69483568075117,-82.135,-77.50416666666666,-80.10362694300518,-84.82213438735178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
